id,brand,colorway,estimatedMarketValue,gender,image,links,name,releaseDate,releaseYear,retailPrice,silhouette,sku,story
ff53cb60-0a1f-4366-b313-192ae1f01133,Jordan,Off White/Military Blue/Neutral Grey,100,youth,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': '', 'goat': 'https://goat.com/sneakers/air-jordan-4-retro-ps-military-blue-2024-bq7669-141', 'flightClub': 'https://flightclub.com/air-jordan-4-retro-ps-military-blue-2024-bq7669-141', 'stadiumGoods': ''}",Air Jordan 4 Retro PS 'Military Blue' 2024,2024-04-27,2024,100,Air Jordan 4,BQ7669-141,"The 2024 edition of the Air Jordan 4 Retro PS ‘Military Blue’ brings back an OG colorway in a scaled-down build made for little kids. Constructed from off-white leather, the upper features signature AJ4 details, including quarter panel netting and TPU support wings. A vibrant blue Jumpman logo graces the woven tongue tag, matching the molded eyelets and a back tab marked with Nike Air branding. A two-tone foam midsole is supported underfoot by a herringbone-traction rubber outsole."
d3e4a9d1-6366-4557-96e1-52cf0d74ca03,Jordan,White/Coconut Milk/Vivid Sulfur/Anthracite,200,men,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': 'https://stockx.com/air-jordan-4-retro-vivid-sulfur-womens', 'goat': 'https://goat.com/sneakers/wmns-air-jordan-4-retro-vivid-sulfur-aq9129-101', 'flightClub': 'https://flightclub.com/wmns-air-jordan-4-retro-vivid-sulfur-aq9129-101', 'stadiumGoods': ''}",Jordan 4 Retro Vivid Sulfur (Women's),2024-04-20,2024,200,Air Jordan 4,AQ9129-101,
d44700ae-a44e-41ac-85e9-ab19c9478a92,Jordan,Sail/University Red/Coconut Milk/Sandstone/Smoke Grey,160,men,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': 'https://stockx.com/air-jordan-spizike-low-coconut-milk', 'goat': 'https://goat.com/sneakers/jordan-spizike-low-coconut-milk-fq1759-100', 'flightClub': 'https://flightclub.com/jordan-spizike-low-coconut-milk-fq1759-100', 'stadiumGoods': ''}",Jordan Spizike Low Coconut Milk,2024-04-15,2024,160,Jordan Spizike,FQ1759-100,
561b7d95-aad5-4ae0-b74b-6f216afcdf1c,Jordan,Sail/Black/Light Orewood Brown/Coconut Milk,210,men,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': 'https://stockx.com/air-jordan-5-retro-se-sail', 'goat': 'https://goat.com/sneakers/air-jordan-5-retro-se-sail-fn7405-100', 'flightClub': 'https://flightclub.com/air-jordan-5-retro-se-sail-fn7405-100', 'stadiumGoods': ''}",Jordan 5 Retro SE Sail,2024-04-13,2024,210,Air Jordan 5,FN7405-100,
a6e39a20-5512-4a2f-81c5-2c026a55271c,Jordan,White/Midnight Navy/Diffused Blue/Football Grey,190,men,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': 'https://stockx.com/air-jordan-11-retro-low-midnight-navy-2024', 'goat': 'https://goat.com/sneakers/air-jordan-11-retro-low-midnight-navy-fv5104-104', 'flightClub': 'https://flightclub.com/air-jordan-11-retro-low-midnight-navy-fv5104-104', 'stadiumGoods': ''}",Jordan 11 Retro Low Midnight Navy (2024),2024-04-13,2024,190,Air Jordan 11,FV5104-104,
86c361e7-95a6-445f-94b3-8016126ce84d,Jordan,White/Black/Green Glow,350,youth,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': '', 'goat': 'https://goat.com/sneakers/air-jordan-1-retro-high-og-gs-green-glow-fd1437-130', 'flightClub': 'https://flightclub.com/air-jordan-1-retro-high-og-gs-green-glow-fd1437-130', 'stadiumGoods': ''}",Air Jordan 1 Retro High OG GS 'Green Glow',2024-04-06,2024,140,Air Jordan 1,FD1437-130,"Made for big kids, the Air Jordan 1 Retro High OG GS ‘Green Glow’ blends white side panels with a black forefoot overlay and matching black Swoosh. Mint green accents land on the perforated toe box, heel overlay and collar flap, marked with the retro Wings logo on the lateral side. A woven Nike Air tag decorates the breathable nylon tongue. The high-top rests on a rubber cupsole, featuring white sidewalls and a bright green rubber outsole."
04c410e9-d81f-4aa1-8440-45ebcc38f430,Jordan,Mint Foam/Lava Glow/Black/Hyper Jade/Key Lime,90,youth,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': '', 'goat': 'https://goat.com/sneakers/jordan-tatum-2-gs-vortex-fj6459-300', 'flightClub': 'https://flightclub.com/jordan-tatum-2-gs-vortex-fj6459-300', 'stadiumGoods': ''}",Jordan Tatum 2 GS 'Vortex',2024-04-04,2024,90,Jordan Tatum 2,FJ6459-300,
39dde4ce-7e5a-4cff-bdfc-aa9429cd9925,Jordan,Mint Foam/Lava Glow/Black/Hyper Jade/Key Lime,55,infant,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': '', 'goat': 'https://goat.com/sneakers/jordan-tatum-2-td-vortex-fj6461-300', 'flightClub': 'https://flightclub.com/jordan-tatum-2-td-vortex-fj6461-300', 'stadiumGoods': ''}",Jordan Tatum 2 TD 'Vortex',2024-04-04,2024,55,Jordan Tatum 2,FJ6461-300,
8df1d85a-8904-4ed7-a581-feac53021012,Jordan,Mint Foam/Lava Glow-Black-Hyper Jade-Key Lime,125,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/096/457/570/original/FJ6457_300.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/096/457/570/original/FJ6457_300.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/096/457/570/original/FJ6457_300.png.png'}","{'stockX': 'https://stockx.com/air-jordan-tatum-2-vortex', 'goat': 'https://goat.com/sneakers/jordan-tatum-2-mint-foam-fj6457-300', 'flightClub': 'https://flightclub.com/jordan-tatum-2-mint-foam-fj6457-300', 'stadiumGoods': ''}",Jordan Tatum 2 Vortex,2024-04-04,2024,125,Jordan Tatum 2,FJ6457-300,"Representing one of the debut colorways of Jayson Tatum’s sophomore signature shoe, the Jordan Tatum 2 ‘Vortex’ takes inspiration from the NBA athlete’s calm demeanor under pressure. Textured textile and foam pods are strategically placed throughout the mint green textile upper and lightweight foam midsole, featuring a full-length Air Strobel unit for impact protection. Underfoot, the rubber outsole utilizes a modified herringbone traction pattern for multi-directional grip."
bfc6d91a-d091-4f48-8fb7-348d10260806,Jordan,Mint Foam/Lava Glow/Black/Hyper Jade/Key Lime,75,youth,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': '', 'goat': 'https://goat.com/sneakers/jordan-tatum-2-ps-vortex-fj6460-300', 'flightClub': 'https://flightclub.com/jordan-tatum-2-ps-vortex-fj6460-300', 'stadiumGoods': ''}",Jordan Tatum 2 PS 'Vortex',2024-04-04,2024,75,Jordan Tatum 2,FJ6460-300,
