id,brand,colorway,estimatedMarketValue,gender,image,links,name,releaseDate,releaseYear,retailPrice,silhouette,sku,story
754d71ee-3ede-4d86-ab25-1318d80e1afb,Puma,Gold/Fluro Peach,137,youth,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/096/650/689/original/309714_01.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/096/650/689/original/309714_01.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/096/650/689/original/309714_01.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/mb-03-jr-cny-309714-01', 'flightClub': 'https://flightclub.com/mb-03-jr-cny-309714-01', 'stadiumGoods': ''}",MB.03 Jr 'Chinese New Year',2024-01-12,2024,105,MB.03,309714-01,
767f2afd-e6f6-431f-8998-6a411b35455b,Puma,Rose Gold/Orange Alert,184,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/096/891/013/original/379967_01.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/096/891/013/original/379967_01.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/096/891/013/original/379967_01.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/all-pro-nitro-chinese-new-year-379967-01', 'flightClub': 'https://flightclub.com/all-pro-nitro-chinese-new-year-379967-01', 'stadiumGoods': ''}",All-Pro Nitro 'Chinese New Year',2024-01-12,2024,120,All-Pro Nitro,379967-01,
5f72b418-f809-43a8-acea-4367682e3188,Puma,Strong Grey/Black,65,youth,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/425/652/original/395557_03.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/425/652/original/395557_03.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/425/652/original/395557_03.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/180-little-kid-strong-grey-black-395557-03', 'flightClub': 'https://flightclub.com/180-little-kid-strong-grey-black-395557-03', 'stadiumGoods': ''}",180 Little Kid 'Strong Grey Black',2024-01-11,2024,65,180,395557-03,
e641108e-495c-426a-abea-51c681ebd0ca,Puma,Black/White/Poison Pink/Bright Aqua/Silver Mist,240,women,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/425/539/original/107701_04.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/425/539/original/107701_04.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/425/539/original/107701_04.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/wmns-future-ultimate-7-fg-ag-phenomenal-pack-black-107701-04', 'flightClub': 'https://flightclub.com/wmns-future-ultimate-7-fg-ag-phenomenal-pack-black-107701-04', 'stadiumGoods': ''}",Wmns Future Ultimate 7 FG AG 'Phenomenal Pack - Black',2024-01-11,2024,240,Future Ultimate,107701-04,
03121ca9-72fc-4307-9b1a-42a6bec6b048,Puma,Sugared Almond/Brown Mushroom/Active Red,110,women,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/096/992/063/original/377855_12.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/096/992/063/original/377855_12.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/096/992/063/original/377855_12.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/wmns-explore-nitro-seasons-sugared-almond-377855-12', 'flightClub': 'https://flightclub.com/wmns-explore-nitro-seasons-sugared-almond-377855-12', 'stadiumGoods': ''}",Wmns Explore Nitro 'Seasons - Sugared Almond',2024-01-10,2024,110,Explore Nitro,377855-12,
044afcf3-af48-4abf-b4b9-4f758d59f234,Puma,Black/Black/White,40,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/096/992/093/original/395431_01.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/096/992/093/original/395431_01.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/096/992/093/original/395431_01.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/softride-pro-24-v-slide-black-white-395431-01', 'flightClub': 'https://flightclub.com/softride-pro-24-v-slide-black-white-395431-01', 'stadiumGoods': ''}",Softride Pro 24 V Slide 'Black White',2024-01-10,2024,40,Softride Pro Slide,395431-01,
0595ae1e-9efe-449d-8c28-ab1bc01291a3,Puma,Clementine/Frosted Ivory,80,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/096/992/091/original/392435_09.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/096/992/091/original/392435_09.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/096/992/091/original/392435_09.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/capri-royale-clementine-frosted-ivory-392435-09', 'flightClub': 'https://flightclub.com/capri-royale-clementine-frosted-ivory-392435-09', 'stadiumGoods': ''}",Capri Royale 'Clementine Frosted Ivory',2024-01-10,2024,80,Capri,392435-09,
0aedf08b-2903-462d-83e8-2add89f67c2a,Puma,White/Vine/Ginger Tea,90,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/096/992/085/original/386759_11.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/096/992/085/original/386759_11.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/096/992/085/original/386759_11.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/ca-pro-mid-white-vine-386759-11', 'flightClub': '', 'stadiumGoods': ''}",CA Pro Mid 'White Vine',2024-01-10,2024,90,CA Pro,386759-11,
0b179bc8-459d-4005-adf2-ec745baf4999,Puma,Vine/Warm White,255,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/096/992/088/original/391962_10.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/096/992/088/original/391962_10.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/096/992/088/original/391962_10.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/clyde-vine-warm-white-391962-10', 'flightClub': 'https://flightclub.com/clyde-vine-warm-white-391962-10', 'stadiumGoods': ''}",Clyde OG 'Vine Warm White',2024-01-10,2024,110,Clyde,391962-10,
0fbffda1-13c4-427b-b17b-bf9283a0a642,Puma,Black/Turquoise Surf,75,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/096/992/096/original/395737_01.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/096/992/096/original/395737_01.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/096/992/096/original/395737_01.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/suede-brand-love-2-black-395737-01', 'flightClub': 'https://flightclub.com/suede-brand-love-2-black-395737-01', 'stadiumGoods': ''}",Suede 'Brand Love 2 - Black',2024-01-10,2024,75,Suede,395737-01,
